method_name	method_col	method_pch	organism	threshold	TPR	L1
DEXSeq-noaggreg, incomplete	DEXSeq-noaggreg	incomplete	Human	0.01	0.55	2 ds.[ 2,17] nonds (n = 20, n.ds = 20)
featureCounts-flat	featureCounts-flat	complete	Human	0.01	0.55	2 ds.[ 2,17] nonds (n = 20, n.ds = 20)
featureCounts-flat, incomplete	featureCounts-flat	incomplete	Human	0.01	0.55	2 ds.[ 2,17] nonds (n = 20, n.ds = 20)
featureCounts-exon	featureCounts-exon	complete	Human	0.01	0.6	2 ds.[ 2,17] nonds (n = 20, n.ds = 20)
featureCounts-exon, incomplete	featureCounts-exon	incomplete	Human	0.01	0.6	2 ds.[ 2,17] nonds (n = 20, n.ds = 20)
casper	casper	complete	Human	0.01	0.3	2 ds.[ 2,17] nonds (n = 20, n.ds = 20)
casper, incomplete	casper	incomplete	Human	0.01	0.3	2 ds.[ 2,17] nonds (n = 20, n.ds = 20)
MISO	MISO	complete	Human	0.01	0.6	2 ds.[ 2,17] nonds (n = 20, n.ds = 20)
MISO, incomplete	MISO	incomplete	Human	0.01	0.45	2 ds.[ 2,17] nonds (n = 20, n.ds = 20)
SplicingGraph	SplicingGraph	complete	Human	0.01	0.6	2 ds.[ 2,17] nonds (n = 20, n.ds = 20)
SplicingGraph, incomplete	SplicingGraph	incomplete	Human	0.01	0.5	2 ds.[ 2,17] nonds (n = 20, n.ds = 20)
TopHat-junctions	TopHat-junctions	complete	Human	0.01	0.4	2 ds.[ 2,17] nonds (n = 20, n.ds = 20)
TopHat-junctions, incomplete	TopHat-junctions	incomplete	Human	0.01	0.3	2 ds.[ 2,17] nonds (n = 20, n.ds = 20)
kallisto	kallisto	complete	Human	0.01	0.55	2 ds.[ 2,17] nonds (n = 20, n.ds = 20)
kallisto, incomplete	kallisto	incomplete	Human	0.01	0.2	2 ds.[ 2,17] nonds (n = 20, n.ds = 20)
DEXSeq-default	DEXSeq-default	complete	Human	0.05	0.5	2 ds.[ 2,17] nonds (n = 20, n.ds = 20)
DEXSeq-default, incomplete	DEXSeq-default	incomplete	Human	0.05	0.5	2 ds.[ 2,17] nonds (n = 20, n.ds = 20)
DEXSeq-noaggreg	DEXSeq-noaggreg	complete	Human	0.05	0.6	2 ds.[ 2,17] nonds (n = 20, n.ds = 20)
DEXSeq-noaggreg, incomplete	DEXSeq-noaggreg	incomplete	Human	0.05	0.6	2 ds.[ 2,17] nonds (n = 20, n.ds = 20)
featureCounts-flat	featureCounts-flat	complete	Human	0.05	0.6	2 ds.[ 2,17] nonds (n = 20, n.ds = 20)
featureCounts-flat, incomplete	featureCounts-flat	incomplete	Human	0.05	0.6	2 ds.[ 2,17] nonds (n = 20, n.ds = 20)
featureCounts-exon	featureCounts-exon	complete	Human	0.05	0.6	2 ds.[ 2,17] nonds (n = 20, n.ds = 20)
featureCounts-exon, incomplete	featureCounts-exon	incomplete	Human	0.05	0.6	2 ds.[ 2,17] nonds (n = 20, n.ds = 20)
casper	casper	complete	Human	0.05	0.3	2 ds.[ 2,17] nonds (n = 20, n.ds = 20)
casper, incomplete	casper	incomplete	Human	0.05	0.3	2 ds.[ 2,17] nonds (n = 20, n.ds = 20)
MISO	MISO	complete	Human	0.05	0.6	2 ds.[ 2,17] nonds (n = 20, n.ds = 20)
MISO, incomplete	MISO	incomplete	Human	0.05	0.45	2 ds.[ 2,17] nonds (n = 20, n.ds = 20)
SplicingGraph	SplicingGraph	complete	Human	0.05	0.6	2 ds.[ 2,17] nonds (n = 20, n.ds = 20)
SplicingGraph, incomplete	SplicingGraph	incomplete	Human	0.05	0.5	2 ds.[ 2,17] nonds (n = 20, n.ds = 20)
TopHat-junctions	TopHat-junctions	complete	Human	0.05	0.4	2 ds.[ 2,17] nonds (n = 20, n.ds = 20)
TopHat-junctions, incomplete	TopHat-junctions	incomplete	Human	0.05	0.3	2 ds.[ 2,17] nonds (n = 20, n.ds = 20)
kallisto	kallisto	complete	Human	0.05	0.6	2 ds.[ 2,17] nonds (n = 20, n.ds = 20)
kallisto, incomplete	kallisto	incomplete	Human	0.05	0.35	2 ds.[ 2,17] nonds (n = 20, n.ds = 20)
DEXSeq-default	DEXSeq-default	complete	Human	0.1	0.55	2 ds.[ 2,17] nonds (n = 20, n.ds = 20)
DEXSeq-default, incomplete	DEXSeq-default	incomplete	Human	0.1	0.55	2 ds.[ 2,17] nonds (n = 20, n.ds = 20)
DEXSeq-noaggreg	DEXSeq-noaggreg	complete	Human	0.1	0.65	2 ds.[ 2,17] nonds (n = 20, n.ds = 20)
DEXSeq-noaggreg, incomplete	DEXSeq-noaggreg	incomplete	Human	0.1	0.65	2 ds.[ 2,17] nonds (n = 20, n.ds = 20)
featureCounts-flat	featureCounts-flat	complete	Human	0.1	0.65	2 ds.[ 2,17] nonds (n = 20, n.ds = 20)
featureCounts-flat, incomplete	featureCounts-flat	incomplete	Human	0.1	0.65	2 ds.[ 2,17] nonds (n = 20, n.ds = 20)
featureCounts-exon	featureCounts-exon	complete	Human	0.1	0.6	2 ds.[ 2,17] nonds (n = 20, n.ds = 20)
featureCounts-exon, incomplete	featureCounts-exon	incomplete	Human	0.1	0.6	2 ds.[ 2,17] nonds (n = 20, n.ds = 20)
casper	casper	complete	Human	0.1	0.35	2 ds.[ 2,17] nonds (n = 20, n.ds = 20)
casper, incomplete	casper	incomplete	Human	0.1	0.3	2 ds.[ 2,17] nonds (n = 20, n.ds = 20)
MISO	MISO	complete	Human	0.1	0.65	2 ds.[ 2,17] nonds (n = 20, n.ds = 20)
MISO, incomplete	MISO	incomplete	Human	0.1	0.45	2 ds.[ 2,17] nonds (n = 20, n.ds = 20)
SplicingGraph	SplicingGraph	complete	Human	0.1	0.6	2 ds.[ 2,17] nonds (n = 20, n.ds = 20)
SplicingGraph, incomplete	SplicingGraph	incomplete	Human	0.1	0.5	2 ds.[ 2,17] nonds (n = 20, n.ds = 20)
TopHat-junctions	TopHat-junctions	complete	Human	0.1	0.45	2 ds.[ 2,17] nonds (n = 20, n.ds = 20)
TopHat-junctions, incomplete	TopHat-junctions	incomplete	Human	0.1	0.3	2 ds.[ 2,17] nonds (n = 20, n.ds = 20)
kallisto	kallisto	complete	Human	0.1	0.6	2 ds.[ 2,17] nonds (n = 20, n.ds = 20)
kallisto, incomplete	kallisto	incomplete	Human	0.1	0.35	2 ds.[ 2,17] nonds (n = 20, n.ds = 20)
