method_name	method_col	method_pch	organism	threshold	TPR	L1
MISO, incomplete	MISO	incomplete	Drosophila	0.1	0	2 ds. 1 nonds (n = 8, n.ds = 8)
SplicingGraph	SplicingGraph	complete	Drosophila	0.1	0.5	2 ds. 1 nonds (n = 8, n.ds = 8)
SplicingGraph, incomplete	SplicingGraph	incomplete	Drosophila	0.1	0	2 ds. 1 nonds (n = 8, n.ds = 8)
TopHat-junctions	TopHat-junctions	complete	Drosophila	0.1	0.5	2 ds. 1 nonds (n = 8, n.ds = 8)
TopHat-junctions, incomplete	TopHat-junctions	incomplete	Drosophila	0.1	0.125	2 ds. 1 nonds (n = 8, n.ds = 8)
kallisto	kallisto	complete	Drosophila	0.1	0.375	2 ds. 1 nonds (n = 8, n.ds = 8)
kallisto, incomplete	kallisto	incomplete	Drosophila	0.1	0	2 ds. 1 nonds (n = 8, n.ds = 8)
DEXSeq-default	DEXSeq-default	complete	Drosophila	0.01	0.666666666666667	2 ds.[ 2,20] nonds (n = 3, n.ds = 3)
DEXSeq-default, incomplete	DEXSeq-default	incomplete	Drosophila	0.01	0.666666666666667	2 ds.[ 2,20] nonds (n = 3, n.ds = 3)
DEXSeq-noaggreg	DEXSeq-noaggreg	complete	Drosophila	0.01	1	2 ds.[ 2,20] nonds (n = 3, n.ds = 3)
DEXSeq-noaggreg, incomplete	DEXSeq-noaggreg	incomplete	Drosophila	0.01	1	2 ds.[ 2,20] nonds (n = 3, n.ds = 3)
featureCounts-flat	featureCounts-flat	complete	Drosophila	0.01	1	2 ds.[ 2,20] nonds (n = 3, n.ds = 3)
featureCounts-flat, incomplete	featureCounts-flat	incomplete	Drosophila	0.01	1	2 ds.[ 2,20] nonds (n = 3, n.ds = 3)
featureCounts-exon	featureCounts-exon	complete	Drosophila	0.01	0.666666666666667	2 ds.[ 2,20] nonds (n = 3, n.ds = 3)
featureCounts-exon, incomplete	featureCounts-exon	incomplete	Drosophila	0.01	0.666666666666667	2 ds.[ 2,20] nonds (n = 3, n.ds = 3)
casper	casper	complete	Drosophila	0.01	0	2 ds.[ 2,20] nonds (n = 3, n.ds = 3)
casper, incomplete	casper	incomplete	Drosophila	0.01	0.333333333333333	2 ds.[ 2,20] nonds (n = 3, n.ds = 3)
MISO	MISO	complete	Drosophila	0.01	0.666666666666667	2 ds.[ 2,20] nonds (n = 3, n.ds = 3)
MISO, incomplete	MISO	incomplete	Drosophila	0.01	0.333333333333333	2 ds.[ 2,20] nonds (n = 3, n.ds = 3)
SplicingGraph	SplicingGraph	complete	Drosophila	0.01	0.666666666666667	2 ds.[ 2,20] nonds (n = 3, n.ds = 3)
SplicingGraph, incomplete	SplicingGraph	incomplete	Drosophila	0.01	0.333333333333333	2 ds.[ 2,20] nonds (n = 3, n.ds = 3)
TopHat-junctions	TopHat-junctions	complete	Drosophila	0.01	0.666666666666667	2 ds.[ 2,20] nonds (n = 3, n.ds = 3)
TopHat-junctions, incomplete	TopHat-junctions	incomplete	Drosophila	0.01	0.666666666666667	2 ds.[ 2,20] nonds (n = 3, n.ds = 3)
kallisto	kallisto	complete	Drosophila	0.01	0.666666666666667	2 ds.[ 2,20] nonds (n = 3, n.ds = 3)
kallisto, incomplete	kallisto	incomplete	Drosophila	0.01	0.333333333333333	2 ds.[ 2,20] nonds (n = 3, n.ds = 3)
DEXSeq-default	DEXSeq-default	complete	Drosophila	0.05	0.666666666666667	2 ds.[ 2,20] nonds (n = 3, n.ds = 3)
DEXSeq-default, incomplete	DEXSeq-default	incomplete	Drosophila	0.05	0.666666666666667	2 ds.[ 2,20] nonds (n = 3, n.ds = 3)
DEXSeq-noaggreg	DEXSeq-noaggreg	complete	Drosophila	0.05	1	2 ds.[ 2,20] nonds (n = 3, n.ds = 3)
DEXSeq-noaggreg, incomplete	DEXSeq-noaggreg	incomplete	Drosophila	0.05	1	2 ds.[ 2,20] nonds (n = 3, n.ds = 3)
featureCounts-flat	featureCounts-flat	complete	Drosophila	0.05	1	2 ds.[ 2,20] nonds (n = 3, n.ds = 3)
featureCounts-flat, incomplete	featureCounts-flat	incomplete	Drosophila	0.05	1	2 ds.[ 2,20] nonds (n = 3, n.ds = 3)
featureCounts-exon	featureCounts-exon	complete	Drosophila	0.05	1	2 ds.[ 2,20] nonds (n = 3, n.ds = 3)
featureCounts-exon, incomplete	featureCounts-exon	incomplete	Drosophila	0.05	1	2 ds.[ 2,20] nonds (n = 3, n.ds = 3)
casper	casper	complete	Drosophila	0.05	0.333333333333333	2 ds.[ 2,20] nonds (n = 3, n.ds = 3)
casper, incomplete	casper	incomplete	Drosophila	0.05	0.666666666666667	2 ds.[ 2,20] nonds (n = 3, n.ds = 3)
MISO	MISO	complete	Drosophila	0.05	1	2 ds.[ 2,20] nonds (n = 3, n.ds = 3)
MISO, incomplete	MISO	incomplete	Drosophila	0.05	0.333333333333333	2 ds.[ 2,20] nonds (n = 3, n.ds = 3)
SplicingGraph	SplicingGraph	complete	Drosophila	0.05	1	2 ds.[ 2,20] nonds (n = 3, n.ds = 3)
SplicingGraph, incomplete	SplicingGraph	incomplete	Drosophila	0.05	0.666666666666667	2 ds.[ 2,20] nonds (n = 3, n.ds = 3)
TopHat-junctions	TopHat-junctions	complete	Drosophila	0.05	0.666666666666667	2 ds.[ 2,20] nonds (n = 3, n.ds = 3)
TopHat-junctions, incomplete	TopHat-junctions	incomplete	Drosophila	0.05	0.666666666666667	2 ds.[ 2,20] nonds (n = 3, n.ds = 3)
kallisto	kallisto	complete	Drosophila	0.05	1	2 ds.[ 2,20] nonds (n = 3, n.ds = 3)
kallisto, incomplete	kallisto	incomplete	Drosophila	0.05	0.333333333333333	2 ds.[ 2,20] nonds (n = 3, n.ds = 3)
DEXSeq-default	DEXSeq-default	complete	Drosophila	0.1	0.666666666666667	2 ds.[ 2,20] nonds (n = 3, n.ds = 3)
DEXSeq-default, incomplete	DEXSeq-default	incomplete	Drosophila	0.1	0.666666666666667	2 ds.[ 2,20] nonds (n = 3, n.ds = 3)
DEXSeq-noaggreg	DEXSeq-noaggreg	complete	Drosophila	0.1	1	2 ds.[ 2,20] nonds (n = 3, n.ds = 3)
DEXSeq-noaggreg, incomplete	DEXSeq-noaggreg	incomplete	Drosophila	0.1	1	2 ds.[ 2,20] nonds (n = 3, n.ds = 3)
featureCounts-flat	featureCounts-flat	complete	Drosophila	0.1	1	2 ds.[ 2,20] nonds (n = 3, n.ds = 3)
featureCounts-flat, incomplete	featureCounts-flat	incomplete	Drosophila	0.1	1	2 ds.[ 2,20] nonds (n = 3, n.ds = 3)
featureCounts-exon	featureCounts-exon	complete	Drosophila	0.1	1	2 ds.[ 2,20] nonds (n = 3, n.ds = 3)
featureCounts-exon, incomplete	featureCounts-exon	incomplete	Drosophila	0.1	1	2 ds.[ 2,20] nonds (n = 3, n.ds = 3)
casper	casper	complete	Drosophila	0.1	0.333333333333333	2 ds.[ 2,20] nonds (n = 3, n.ds = 3)
casper, incomplete	casper	incomplete	Drosophila	0.1	0.666666666666667	2 ds.[ 2,20] nonds (n = 3, n.ds = 3)
MISO	MISO	complete	Drosophila	0.1	1	2 ds.[ 2,20] nonds (n = 3, n.ds = 3)
MISO, incomplete	MISO	incomplete	Drosophila	0.1	0.666666666666667	2 ds.[ 2,20] nonds (n = 3, n.ds = 3)
SplicingGraph	SplicingGraph	complete	Drosophila	0.1	1	2 ds.[ 2,20] nonds (n = 3, n.ds = 3)
SplicingGraph, incomplete	SplicingGraph	incomplete	Drosophila	0.1	0.666666666666667	2 ds.[ 2,20] nonds (n = 3, n.ds = 3)
TopHat-junctions	TopHat-junctions	complete	Drosophila	0.1	1	2 ds.[ 2,20] nonds (n = 3, n.ds = 3)
TopHat-junctions, incomplete	TopHat-junctions	incomplete	Drosophila	0.1	0.666666666666667	2 ds.[ 2,20] nonds (n = 3, n.ds = 3)
kallisto	kallisto	complete	Drosophila	0.1	1	2 ds.[ 2,20] nonds (n = 3, n.ds = 3)
kallisto, incomplete	kallisto	incomplete	Drosophila	0.1	0.333333333333333	2 ds.[ 2,20] nonds (n = 3, n.ds = 3)
