method_name	method_col	method_pch	organism	threshold	L1	FDR	TPR	fill_color
TopHat-junctions	TopHat-junctions	complete	Human	0.01	0 ds.[ 2,17] nonds (n = 7019)	0.427184466019417	0.591973244147157	white
TopHat-junctions	TopHat-junctions	complete	Human	0.01	1 ds. 0 nonds (n = 81)	0	0.666666666666667	#CC79A7
TopHat-junctions	TopHat-junctions	complete	Human	0.01	1 ds. 1 nonds (n = 90)	0	0.655555555555556	#CC79A7
TopHat-junctions	TopHat-junctions	complete	Human	0.01	1 ds.[ 2,17] nonds (n = 143)	0	0.573426573426573	#CC79A7
TopHat-junctions	TopHat-junctions	complete	Human	0.01	2 ds. 0 nonds (n = 9)	0	0.666666666666667	#CC79A7
TopHat-junctions	TopHat-junctions	complete	Human	0.01	2 ds. 1 nonds (n = 14)	0	0.571428571428571	#CC79A7
TopHat-junctions	TopHat-junctions	complete	Human	0.01	2 ds.[ 2,17] nonds (n = 20)	0	0.4	#CC79A7
TopHat-junctions	TopHat-junctions	complete	Human	0.05	0 ds. 0 nonds (n = 7299)	0.389189189189189	0.656976744186046	white
TopHat-junctions	TopHat-junctions	complete	Human	0.05	0 ds. 1 nonds (n = 5735)	0.441176470588235	0.662790697674419	white
TopHat-junctions	TopHat-junctions	complete	Human	0.05	0 ds.[ 2,17] nonds (n = 7019)	0.586497890295359	0.655518394648829	white
TopHat-junctions	TopHat-junctions	complete	Human	0.05	1 ds. 0 nonds (n = 81)	0	0.691358024691358	#CC79A7
TopHat-junctions	TopHat-junctions	complete	Human	0.05	1 ds. 1 nonds (n = 90)	0	0.688888888888889	#CC79A7
TopHat-junctions	TopHat-junctions	complete	Human	0.05	1 ds.[ 2,17] nonds (n = 143)	0	0.615384615384615	#CC79A7
TopHat-junctions	TopHat-junctions	complete	Human	0.05	2 ds. 0 nonds (n = 9)	0	0.777777777777778	#CC79A7
TopHat-junctions	TopHat-junctions	complete	Human	0.05	2 ds. 1 nonds (n = 14)	0	0.571428571428571	#CC79A7
TopHat-junctions	TopHat-junctions	complete	Human	0.05	2 ds.[ 2,17] nonds (n = 20)	0	0.4	#CC79A7
TopHat-junctions	TopHat-junctions	complete	Human	0.1	0 ds. 0 nonds (n = 7299)	0.48695652173913	0.686046511627907	white
TopHat-junctions	TopHat-junctions	complete	Human	0.1	0 ds. 1 nonds (n = 5735)	0.539033457249071	0.720930232558139	white
TopHat-junctions	TopHat-junctions	complete	Human	0.1	0 ds.[ 2,17] nonds (n = 7019)	0.680817610062893	0.678929765886288	white
TopHat-junctions	TopHat-junctions	complete	Human	0.1	1 ds. 0 nonds (n = 81)	0	0.691358024691358	#CC79A7
TopHat-junctions	TopHat-junctions	complete	Human	0.1	1 ds. 1 nonds (n = 90)	0	0.733333333333333	#CC79A7
TopHat-junctions	TopHat-junctions	complete	Human	0.1	1 ds.[ 2,17] nonds (n = 143)	0	0.664335664335664	#CC79A7
TopHat-junctions	TopHat-junctions	complete	Human	0.1	2 ds. 0 nonds (n = 9)	0	0.888888888888889	#CC79A7
TopHat-junctions	TopHat-junctions	complete	Human	0.1	2 ds. 1 nonds (n = 14)	0	0.571428571428571	#CC79A7
TopHat-junctions	TopHat-junctions	complete	Human	0.1	2 ds.[ 2,17] nonds (n = 20)	0	0.45	#CC79A7
TopHat-junctions, incomplete	TopHat-junctions	incomplete	Human	0.01	0 ds. 0 nonds (n = 7299)	0.17741935483871	0.593023255813954	white
TopHat-junctions, incomplete	TopHat-junctions	incomplete	Human	0.01	0 ds. 1 nonds (n = 5735)	0.179487179487179	0.558139534883721	white
TopHat-junctions, incomplete	TopHat-junctions	incomplete	Human	0.01	0 ds.[ 2,17] nonds (n = 7019)	0.311203319502075	0.555183946488294	white
TopHat-junctions, incomplete	TopHat-junctions	incomplete	Human	0.01	1 ds. 0 nonds (n = 81)	0	0.617283950617284	#CC79A7
TopHat-junctions, incomplete	TopHat-junctions	incomplete	Human	0.01	1 ds. 1 nonds (n = 90)	0	0.533333333333333	#CC79A7
TopHat-junctions, incomplete	TopHat-junctions	incomplete	Human	0.01	1 ds.[ 2,17] nonds (n = 143)	0	0.538461538461538	#CC79A7
TopHat-junctions, incomplete	TopHat-junctions	incomplete	Human	0.01	2 ds. 0 nonds (n = 9)	0	0.666666666666667	#CC79A7
TopHat-junctions, incomplete	TopHat-junctions	incomplete	Human	0.01	2 ds. 1 nonds (n = 14)	0	0.285714285714286	#CC79A7
TopHat-junctions, incomplete	TopHat-junctions	incomplete	Human	0.01	2 ds.[ 2,17] nonds (n = 20)	0	0.3	#CC79A7
TopHat-junctions, incomplete	TopHat-junctions	incomplete	Human	0.05	0 ds. 0 nonds (n = 7299)	0.327044025157233	0.622093023255814	white
TopHat-junctions, incomplete	TopHat-junctions	incomplete	Human	0.05	0 ds. 1 nonds (n = 5735)	0.360759493670886	0.587209302325581	white
TopHat-junctions, incomplete	TopHat-junctions	incomplete	Human	0.05	0 ds.[ 2,17] nonds (n = 7019)	0.474137931034483	0.612040133779264	white
TopHat-junctions, incomplete	TopHat-junctions	incomplete	Human	0.05	1 ds. 0 nonds (n = 81)	0	0.641975308641975	#CC79A7
TopHat-junctions, incomplete	TopHat-junctions	incomplete	Human	0.05	1 ds. 1 nonds (n = 90)	0	0.622222222222222	#CC79A7
TopHat-junctions, incomplete	TopHat-junctions	incomplete	Human	0.05	1 ds.[ 2,17] nonds (n = 143)	0	0.587412587412587	#CC79A7
TopHat-junctions, incomplete	TopHat-junctions	incomplete	Human	0.05	2 ds. 0 nonds (n = 9)	0	0.666666666666667	#CC79A7
TopHat-junctions, incomplete	TopHat-junctions	incomplete	Human	0.05	2 ds. 1 nonds (n = 14)	0	0.357142857142857	#CC79A7
TopHat-junctions, incomplete	TopHat-junctions	incomplete	Human	0.05	2 ds.[ 2,17] nonds (n = 20)	0	0.3	#CC79A7
TopHat-junctions, incomplete	TopHat-junctions	incomplete	Human	0.1	0 ds. 0 nonds (n = 7299)	0.380681818181818	0.633720930232558	white
TopHat-junctions, incomplete	TopHat-junctions	incomplete	Human	0.1	0 ds. 1 nonds (n = 5735)	0.450495049504951	0.645348837209302	white
TopHat-junctions, incomplete	TopHat-junctions	incomplete	Human	0.1	0 ds.[ 2,17] nonds (n = 7019)	0.557339449541284	0.645484949832776	white
TopHat-junctions, incomplete	TopHat-junctions	incomplete	Human	0.1	1 ds. 0 nonds (n = 81)	0	0.654320987654321	#CC79A7
TopHat-junctions, incomplete	TopHat-junctions	incomplete	Human	0.1	1 ds. 1 nonds (n = 90)	0	0.644444444444444	#CC79A7
TopHat-junctions, incomplete	TopHat-junctions	incomplete	Human	0.1	1 ds.[ 2,17] nonds (n = 143)	0	0.608391608391608	#CC79A7
TopHat-junctions, incomplete	TopHat-junctions	incomplete	Human	0.1	2 ds. 0 nonds (n = 9)	0	0.666666666666667	#CC79A7
TopHat-junctions, incomplete	TopHat-junctions	incomplete	Human	0.1	2 ds. 1 nonds (n = 14)	0	0.357142857142857	#CC79A7
TopHat-junctions, incomplete	TopHat-junctions	incomplete	Human	0.1	2 ds.[ 2,17] nonds (n = 20)	0	0.3	#CC79A7
