method_name	method_col	method_pch	organism	threshold	L1	FDR	TPR	fill_color
MISO, incomplete	MISO	incomplete	Drosophila	0.1	2 ds.[ 2,20] nonds (n = 3, n.ds = 3)	0	0.666666666666667	#0072B2
SplicingGraph	SplicingGraph	complete	Drosophila	0.01	0 ds. 0 nonds (n = 9615, n.ds = 444)	0.0807017543859649	0.59009009009009	white
SplicingGraph	SplicingGraph	complete	Drosophila	0.01	0 ds. 1 nonds (n = 3347, n.ds = 125)	0.0930232558139535	0.624	white
SplicingGraph	SplicingGraph	complete	Drosophila	0.01	0 ds.[ 2,20] nonds (n = 618, n.ds = 74)	0.288135593220339	0.567567567567568	white
SplicingGraph	SplicingGraph	complete	Drosophila	0.01	1 ds. 0 nonds (n = 227, n.ds = 227)	0	0.581497797356828	#D55E00
SplicingGraph	SplicingGraph	complete	Drosophila	0.01	1 ds. 1 nonds (n = 59, n.ds = 59)	0	0.593220338983051	#D55E00
SplicingGraph	SplicingGraph	complete	Drosophila	0.01	1 ds.[ 2,20] nonds (n = 28, n.ds = 28)	0	0.607142857142857	#D55E00
SplicingGraph	SplicingGraph	complete	Drosophila	0.01	2 ds. 0 nonds (n = 32, n.ds = 32)	0	0.65625	#D55E00
SplicingGraph	SplicingGraph	complete	Drosophila	0.01	2 ds. 1 nonds (n = 8, n.ds = 8)	0	0.375	#D55E00
SplicingGraph	SplicingGraph	complete	Drosophila	0.01	2 ds.[ 2,20] nonds (n = 3, n.ds = 3)	0	0.666666666666667	#D55E00
SplicingGraph	SplicingGraph	complete	Drosophila	0.05	0 ds. 0 nonds (n = 9615, n.ds = 444)	0.125391849529781	0.628378378378378	white
SplicingGraph	SplicingGraph	complete	Drosophila	0.05	0 ds. 1 nonds (n = 3347, n.ds = 125)	0.157894736842105	0.64	white
SplicingGraph	SplicingGraph	complete	Drosophila	0.05	0 ds.[ 2,20] nonds (n = 618, n.ds = 74)	0.417721518987342	0.621621621621622	white
SplicingGraph	SplicingGraph	complete	Drosophila	0.05	1 ds. 0 nonds (n = 227, n.ds = 227)	0	0.634361233480176	#D55E00
SplicingGraph	SplicingGraph	complete	Drosophila	0.05	1 ds. 1 nonds (n = 59, n.ds = 59)	0	0.610169491525424	#D55E00
SplicingGraph	SplicingGraph	complete	Drosophila	0.05	1 ds.[ 2,20] nonds (n = 28, n.ds = 28)	0	0.642857142857143	#D55E00
SplicingGraph	SplicingGraph	complete	Drosophila	0.05	2 ds. 0 nonds (n = 32, n.ds = 32)	0	0.6875	#D55E00
SplicingGraph	SplicingGraph	complete	Drosophila	0.05	2 ds. 1 nonds (n = 8, n.ds = 8)	0	0.375	#D55E00
SplicingGraph	SplicingGraph	complete	Drosophila	0.05	2 ds.[ 2,20] nonds (n = 3, n.ds = 3)	0	1	#D55E00
SplicingGraph	SplicingGraph	complete	Drosophila	0.1	0 ds. 0 nonds (n = 9615, n.ds = 444)	0.168604651162791	0.644144144144144	white
SplicingGraph	SplicingGraph	complete	Drosophila	0.1	0 ds. 1 nonds (n = 3347, n.ds = 125)	0.223300970873786	0.64	white
SplicingGraph	SplicingGraph	complete	Drosophila	0.1	0 ds.[ 2,20] nonds (n = 618, n.ds = 74)	0.494623655913978	0.635135135135135	white
SplicingGraph	SplicingGraph	complete	Drosophila	0.1	1 ds. 0 nonds (n = 227, n.ds = 227)	0	0.647577092511013	#D55E00
SplicingGraph	SplicingGraph	complete	Drosophila	0.1	1 ds. 1 nonds (n = 59, n.ds = 59)	0	0.610169491525424	#D55E00
SplicingGraph	SplicingGraph	complete	Drosophila	0.1	1 ds.[ 2,20] nonds (n = 28, n.ds = 28)	0	0.678571428571429	#D55E00
SplicingGraph	SplicingGraph	complete	Drosophila	0.1	2 ds. 0 nonds (n = 32, n.ds = 32)	0	0.75	#D55E00
SplicingGraph	SplicingGraph	complete	Drosophila	0.1	2 ds. 1 nonds (n = 8, n.ds = 8)	0	0.5	#D55E00
SplicingGraph	SplicingGraph	complete	Drosophila	0.1	2 ds.[ 2,20] nonds (n = 3, n.ds = 3)	0	1	#D55E00
SplicingGraph, incomplete	SplicingGraph	incomplete	Drosophila	0.01	0 ds. 0 nonds (n = 9615, n.ds = 444)	0.0738007380073801	0.565315315315315	white
SplicingGraph, incomplete	SplicingGraph	incomplete	Drosophila	0.01	0 ds. 1 nonds (n = 3347, n.ds = 125)	0.0128205128205128	0.616	white
SplicingGraph, incomplete	SplicingGraph	incomplete	Drosophila	0.01	0 ds.[ 2,20] nonds (n = 618, n.ds = 74)	0.166666666666667	0.540540540540541	white
SplicingGraph, incomplete	SplicingGraph	incomplete	Drosophila	0.01	1 ds. 0 nonds (n = 227, n.ds = 227)	0	0.237885462555066	#D55E00
SplicingGraph, incomplete	SplicingGraph	incomplete	Drosophila	0.01	1 ds. 1 nonds (n = 59, n.ds = 59)	0	0.355932203389831	#D55E00
SplicingGraph, incomplete	SplicingGraph	incomplete	Drosophila	0.01	1 ds.[ 2,20] nonds (n = 28, n.ds = 28)	0	0.464285714285714	#D55E00
SplicingGraph, incomplete	SplicingGraph	incomplete	Drosophila	0.01	2 ds. 0 nonds (n = 32, n.ds = 32)	0	0.09375	#D55E00
SplicingGraph, incomplete	SplicingGraph	incomplete	Drosophila	0.01	2 ds. 1 nonds (n = 8, n.ds = 8)	NA	0	#D55E00
SplicingGraph, incomplete	SplicingGraph	incomplete	Drosophila	0.01	2 ds.[ 2,20] nonds (n = 3, n.ds = 3)	0	0.333333333333333	#D55E00
SplicingGraph, incomplete	SplicingGraph	incomplete	Drosophila	0.05	0 ds. 0 nonds (n = 9615, n.ds = 444)	0.105960264900662	0.608108108108108	white
SplicingGraph, incomplete	SplicingGraph	incomplete	Drosophila	0.05	0 ds. 1 nonds (n = 3347, n.ds = 125)	0.0595238095238095	0.632	white
SplicingGraph, incomplete	SplicingGraph	incomplete	Drosophila	0.05	0 ds.[ 2,20] nonds (n = 618, n.ds = 74)	0.258064516129032	0.621621621621622	white
SplicingGraph, incomplete	SplicingGraph	incomplete	Drosophila	0.05	1 ds. 0 nonds (n = 227, n.ds = 227)	0	0.246696035242291	#D55E00
SplicingGraph, incomplete	SplicingGraph	incomplete	Drosophila	0.05	1 ds. 1 nonds (n = 59, n.ds = 59)	0	0.389830508474576	#D55E00
SplicingGraph, incomplete	SplicingGraph	incomplete	Drosophila	0.05	1 ds.[ 2,20] nonds (n = 28, n.ds = 28)	0	0.5	#D55E00
SplicingGraph, incomplete	SplicingGraph	incomplete	Drosophila	0.05	2 ds. 0 nonds (n = 32, n.ds = 32)	0	0.125	#D55E00
SplicingGraph, incomplete	SplicingGraph	incomplete	Drosophila	0.05	2 ds. 1 nonds (n = 8, n.ds = 8)	NA	0	#D55E00
SplicingGraph, incomplete	SplicingGraph	incomplete	Drosophila	0.05	2 ds.[ 2,20] nonds (n = 3, n.ds = 3)	0	0.666666666666667	#D55E00
SplicingGraph, incomplete	SplicingGraph	incomplete	Drosophila	0.1	0 ds. 0 nonds (n = 9615, n.ds = 444)	0.133956386292835	0.626126126126126	white
SplicingGraph, incomplete	SplicingGraph	incomplete	Drosophila	0.1	0 ds. 1 nonds (n = 3347, n.ds = 125)	0.0804597701149425	0.64	#D55E00
SplicingGraph, incomplete	SplicingGraph	incomplete	Drosophila	0.1	0 ds.[ 2,20] nonds (n = 618, n.ds = 74)	0.314285714285714	0.648648648648649	white
SplicingGraph, incomplete	SplicingGraph	incomplete	Drosophila	0.1	1 ds. 0 nonds (n = 227, n.ds = 227)	0	0.255506607929515	#D55E00
SplicingGraph, incomplete	SplicingGraph	incomplete	Drosophila	0.1	1 ds. 1 nonds (n = 59, n.ds = 59)	0	0.406779661016949	#D55E00
SplicingGraph, incomplete	SplicingGraph	incomplete	Drosophila	0.1	1 ds.[ 2,20] nonds (n = 28, n.ds = 28)	0	0.5	#D55E00
SplicingGraph, incomplete	SplicingGraph	incomplete	Drosophila	0.1	2 ds. 0 nonds (n = 32, n.ds = 32)	0	0.125	#D55E00
SplicingGraph, incomplete	SplicingGraph	incomplete	Drosophila	0.1	2 ds. 1 nonds (n = 8, n.ds = 8)	NA	0	#D55E00
SplicingGraph, incomplete	SplicingGraph	incomplete	Drosophila	0.1	2 ds.[ 2,20] nonds (n = 3, n.ds = 3)	0	0.666666666666667	#D55E00
TopHat-junctions	TopHat-junctions	complete	Drosophila	0.01	0 ds. 0 nonds (n = 9615, n.ds = 444)	0.0818181818181818	0.454954954954955	white
TopHat-junctions	TopHat-junctions	complete	Drosophila	0.01	0 ds. 1 nonds (n = 3347, n.ds = 125)	0.12987012987013	0.536	white
TopHat-junctions	TopHat-junctions	complete	Drosophila	0.01	0 ds.[ 2,20] nonds (n = 618, n.ds = 74)	0.304347826086957	0.432432432432432	white
TopHat-junctions	TopHat-junctions	complete	Drosophila	0.01	1 ds. 0 nonds (n = 227, n.ds = 227)	0	0.431718061674009	#CC79A7
TopHat-junctions	TopHat-junctions	complete	Drosophila	0.01	1 ds. 1 nonds (n = 59, n.ds = 59)	0	0.423728813559322	#CC79A7
TopHat-junctions	TopHat-junctions	complete	Drosophila	0.01	1 ds.[ 2,20] nonds (n = 28, n.ds = 28)	0	0.607142857142857	#CC79A7
TopHat-junctions	TopHat-junctions	complete	Drosophila	0.01	2 ds. 0 nonds (n = 32, n.ds = 32)	0	0.59375	#CC79A7
TopHat-junctions	TopHat-junctions	complete	Drosophila	0.01	2 ds. 1 nonds (n = 8, n.ds = 8)	0	0.5	#CC79A7
TopHat-junctions	TopHat-junctions	complete	Drosophila	0.01	2 ds.[ 2,20] nonds (n = 3, n.ds = 3)	0	0.666666666666667	#CC79A7
TopHat-junctions	TopHat-junctions	complete	Drosophila	0.05	0 ds. 0 nonds (n = 9615, n.ds = 444)	0.113821138211382	0.490990990990991	white
TopHat-junctions	TopHat-junctions	complete	Drosophila	0.05	0 ds. 1 nonds (n = 3347, n.ds = 125)	0.262626262626263	0.584	white
TopHat-junctions	TopHat-junctions	complete	Drosophila	0.05	0 ds.[ 2,20] nonds (n = 618, n.ds = 74)	0.4	0.527027027027027	white
TopHat-junctions	TopHat-junctions	complete	Drosophila	0.05	1 ds. 0 nonds (n = 227, n.ds = 227)	0	0.475770925110132	#CC79A7
TopHat-junctions	TopHat-junctions	complete	Drosophila	0.05	1 ds. 1 nonds (n = 59, n.ds = 59)	0	0.576271186440678	#CC79A7
TopHat-junctions	TopHat-junctions	complete	Drosophila	0.05	1 ds.[ 2,20] nonds (n = 28, n.ds = 28)	0	0.642857142857143	#CC79A7
TopHat-junctions	TopHat-junctions	complete	Drosophila	0.05	2 ds. 0 nonds (n = 32, n.ds = 32)	0	0.625	#CC79A7
TopHat-junctions	TopHat-junctions	complete	Drosophila	0.05	2 ds. 1 nonds (n = 8, n.ds = 8)	0	0.5	#CC79A7
TopHat-junctions	TopHat-junctions	complete	Drosophila	0.05	2 ds.[ 2,20] nonds (n = 3, n.ds = 3)	0	0.666666666666667	#CC79A7
TopHat-junctions	TopHat-junctions	complete	Drosophila	0.1	0 ds. 0 nonds (n = 9615, n.ds = 444)	0.16	0.52027027027027	white
TopHat-junctions	TopHat-junctions	complete	Drosophila	0.1	0 ds. 1 nonds (n = 3347, n.ds = 125)	0.321428571428571	0.608	white
TopHat-junctions	TopHat-junctions	complete	Drosophila	0.1	0 ds.[ 2,20] nonds (n = 618, n.ds = 74)	0.423076923076923	0.608108108108108	white
TopHat-junctions	TopHat-junctions	complete	Drosophila	0.1	1 ds. 0 nonds (n = 227, n.ds = 227)	0	0.493392070484582	#CC79A7
TopHat-junctions	TopHat-junctions	complete	Drosophila	0.1	1 ds. 1 nonds (n = 59, n.ds = 59)	0	0.610169491525424	#CC79A7
TopHat-junctions	TopHat-junctions	complete	Drosophila	0.1	1 ds.[ 2,20] nonds (n = 28, n.ds = 28)	0	0.678571428571429	#CC79A7
TopHat-junctions	TopHat-junctions	complete	Drosophila	0.1	2 ds. 0 nonds (n = 32, n.ds = 32)	0	0.625	#CC79A7
TopHat-junctions	TopHat-junctions	complete	Drosophila	0.1	2 ds. 1 nonds (n = 8, n.ds = 8)	0	0.5	#CC79A7
TopHat-junctions	TopHat-junctions	complete	Drosophila	0.1	2 ds.[ 2,20] nonds (n = 3, n.ds = 3)	0	1	#CC79A7
TopHat-junctions, incomplete	TopHat-junctions	incomplete	Drosophila	0.01	0 ds. 0 nonds (n = 9615, n.ds = 444)	0.081447963800905	0.457207207207207	white
TopHat-junctions, incomplete	TopHat-junctions	incomplete	Drosophila	0.01	0 ds. 1 nonds (n = 3347, n.ds = 125)	0.142857142857143	0.528	white
TopHat-junctions, incomplete	TopHat-junctions	incomplete	Drosophila	0.01	0 ds.[ 2,20] nonds (n = 618, n.ds = 74)	0.2	0.432432432432432	white
TopHat-junctions, incomplete	TopHat-junctions	incomplete	Drosophila	0.01	1 ds. 0 nonds (n = 227, n.ds = 227)	0	0.33920704845815	#CC79A7
TopHat-junctions, incomplete	TopHat-junctions	incomplete	Drosophila	0.01	1 ds. 1 nonds (n = 59, n.ds = 59)	0	0.338983050847458	#CC79A7
TopHat-junctions, incomplete	TopHat-junctions	incomplete	Drosophila	0.01	1 ds.[ 2,20] nonds (n = 28, n.ds = 28)	0	0.607142857142857	#CC79A7
TopHat-junctions, incomplete	TopHat-junctions	incomplete	Drosophila	0.01	2 ds. 0 nonds (n = 32, n.ds = 32)	0	0.15625	#CC79A7
TopHat-junctions, incomplete	TopHat-junctions	incomplete	Drosophila	0.01	2 ds. 1 nonds (n = 8, n.ds = 8)	NA	0	#CC79A7
TopHat-junctions, incomplete	TopHat-junctions	incomplete	Drosophila	0.01	2 ds.[ 2,20] nonds (n = 3, n.ds = 3)	0	0.666666666666667	#CC79A7
TopHat-junctions, incomplete	TopHat-junctions	incomplete	Drosophila	0.05	0 ds. 0 nonds (n = 9615, n.ds = 444)	0.108870967741935	0.497747747747748	white
TopHat-junctions, incomplete	TopHat-junctions	incomplete	Drosophila	0.05	0 ds. 1 nonds (n = 3347, n.ds = 125)	0.223404255319149	0.584	white
TopHat-junctions, incomplete	TopHat-junctions	incomplete	Drosophila	0.05	0 ds.[ 2,20] nonds (n = 618, n.ds = 74)	0.344262295081967	0.540540540540541	white
TopHat-junctions, incomplete	TopHat-junctions	incomplete	Drosophila	0.05	1 ds. 0 nonds (n = 227, n.ds = 227)	0	0.370044052863436	#CC79A7
TopHat-junctions, incomplete	TopHat-junctions	incomplete	Drosophila	0.05	1 ds. 1 nonds (n = 59, n.ds = 59)	0	0.474576271186441	#CC79A7
TopHat-junctions, incomplete	TopHat-junctions	incomplete	Drosophila	0.05	1 ds.[ 2,20] nonds (n = 28, n.ds = 28)	0	0.607142857142857	#CC79A7
TopHat-junctions, incomplete	TopHat-junctions	incomplete	Drosophila	0.05	2 ds. 0 nonds (n = 32, n.ds = 32)	0	0.1875	#CC79A7
TopHat-junctions, incomplete	TopHat-junctions	incomplete	Drosophila	0.05	2 ds. 1 nonds (n = 8, n.ds = 8)	0	0.125	#CC79A7
TopHat-junctions, incomplete	TopHat-junctions	incomplete	Drosophila	0.05	2 ds.[ 2,20] nonds (n = 3, n.ds = 3)	0	0.666666666666667	#CC79A7
TopHat-junctions, incomplete	TopHat-junctions	incomplete	Drosophila	0.1	0 ds. 0 nonds (n = 9615, n.ds = 444)	0.155797101449275	0.524774774774775	white
TopHat-junctions, incomplete	TopHat-junctions	incomplete	Drosophila	0.1	0 ds. 1 nonds (n = 3347, n.ds = 125)	0.252427184466019	0.616	white
TopHat-junctions, incomplete	TopHat-junctions	incomplete	Drosophila	0.1	0 ds.[ 2,20] nonds (n = 618, n.ds = 74)	0.371428571428571	0.594594594594595	white
TopHat-junctions, incomplete	TopHat-junctions	incomplete	Drosophila	0.1	1 ds. 0 nonds (n = 227, n.ds = 227)	0	0.387665198237885	#CC79A7
TopHat-junctions, incomplete	TopHat-junctions	incomplete	Drosophila	0.1	1 ds. 1 nonds (n = 59, n.ds = 59)	0	0.525423728813559	#CC79A7
TopHat-junctions, incomplete	TopHat-junctions	incomplete	Drosophila	0.1	1 ds.[ 2,20] nonds (n = 28, n.ds = 28)	0	0.607142857142857	#CC79A7
TopHat-junctions, incomplete	TopHat-junctions	incomplete	Drosophila	0.1	2 ds. 0 nonds (n = 32, n.ds = 32)	0	0.1875	#CC79A7
TopHat-junctions, incomplete	TopHat-junctions	incomplete	Drosophila	0.1	2 ds. 1 nonds (n = 8, n.ds = 8)	0	0.125	#CC79A7
TopHat-junctions, incomplete	TopHat-junctions	incomplete	Drosophila	0.1	2 ds.[ 2,20] nonds (n = 3, n.ds = 3)	0	0.666666666666667	#CC79A7
